,Título,Título_original,Genero,Idioma,Actores,Colección/Saga,Duración(min),Lanzamiento,Estado,Origen,Nota,Votos,Ingresos,Presupuesto,Beneficios,id
4010,Johnny cogió su fusil,Johnny Got His Gun,"['Bélica', 'Drama']",['English'],"['Timothy Bottoms', 'Kathy Fields', 'Marsha Hunt', 'Jason Robards', 'Donald Sutherland', 'Charles McGraw', 'Sandy Brown Wyeth', 'Don Barry', 'Peter Brocco', 'Kendell Clarke']",False,111,1971-08-04,Ya en cines,['US'],7.481,361,0,1000000,-1000000,16328
4011,Salto Al Peligro,Drop Zone,"['Acción', 'Suspense']",['English'],"['Wesley Snipes', 'Gary Busey', 'Yancy Butler', 'Michael Jeter', 'Corin Nemec', 'Kyle Secor', 'Luca Bercovici', 'Malcolm-Jamal Warner', 'Rex Linn', 'Grace Zabriskie', 'Wesley Snipes', 'Gary Busey', 'Yancy Butler', 'Michael Jeter', 'Corin Nemec', 'Kyle Secor', 'Luca Bercovici', 'Malcolm-Jamal Warner', 'Rex Linn', 'Grace Zabriskie']",False,94,1994-12-08,Ya en cines,['US'],5.677,375,28735315,45000000,-16264685,4954
4012,La dolce vita,La dolce vita,"['Comedia', 'Drama']","['German', 'English', 'French', 'Italian']","['Marcello Mastroianni', 'Anita Ekberg', 'Anouk Aimée', 'Yvonne Furneaux', 'Magali Noël', 'Alain Cuny', 'Annibale Ninchi', 'Walter Santesso', 'Valeria Ciangottini', 'Riccardo Garrone']",False,174,1960-02-05,Ya en cines,['IT'],8.108,1764,19647000,0,19647000,439
4013,Relic,Relic,"['Terror', 'Misterio', 'Suspense']",['English'],"['Emily Mortimer', 'Bella Heathcote', 'Robyn Nevin', 'Chris Bunton', 'Steve Rodgers', 'Catherine Glavicic', 'Jeremy Stanford', ""Christina O'Neill"", 'John Browning', 'Robin Northover', 'Emily Mortimer', 'Bella Heathcote', 'Robyn Nevin', 'Chris Bunton', 'Steve Rodgers', 'Catherine Glavicic', 'Jeremy Stanford', ""Christina O'Neill"", 'John Browning', 'Robin Northover']",False,89,2020-07-03,Ya en cines,"['US', 'AU']",6.059,694,2902552,0,2902552,539181
4014,El diario de Ana Frank,The Diary of Anne Frank,"['Drama', 'Historia']","['English', 'German']","['Millie Perkins', 'Joseph Schildkraut', 'Shelley Winters', 'Richard Beymer', 'Gusti Huber', 'Lou Jacobi', 'Diane Baker', 'Douglas Spencer', 'Dodie Heath', 'Ed Wynn']",False,170,1959-03-18,Ya en cines,['US'],7.215,335,0,3000000,-3000000,2576
4015,Snake Eyes (Ojos de serpiente),Snake Eyes,"['Suspense', 'Crimen', 'Misterio', 'Drama']",['English'],"['Nicolas Cage', 'Gary Sinise', 'Carla Gugino', 'John Heard', 'Stan Shaw', 'Kevin Dunn', 'Michael Rispoli', 'Joel Fabiani', 'Luis Guzmán', 'David Anthony Higgins']",False,98,1998-08-07,Ya en cines,['US'],6.159,1274,103900000,73000000,30900000,8688
4016,Navidad sangrienta,Black Christmas,"['Terror', 'Misterio', 'Suspense']",['English'],"['Imogen Poots', 'Aleyse Shannon', 'Lily Donoghue', ""Brittany O'Grady"", 'Caleb Eberhardt', 'Cary Elwes', 'Simon Mead', 'Madeleine Adams', 'Nathalie Morris', 'Ben Black']",False,95,2019-12-11,Ya en cines,['US'],4.6,519,18500000,5000000,13500000,551808
4017,Cerca del horizonte,Dem Horizont so nah,"['Romance', 'Drama']",['German'],"['Luna Wedler', 'Jannik Schümann', 'Luise Befort', 'Victoria Mayer', 'Stephan Kampwirth', 'Denis Moschitto', 'Frederick Lau', 'Henry Horn', 'Kristin Hunold', 'Marta Martin']",False,120,2019-10-10,Ya en cines,['DE'],7.856,470,0,0,0,594634
4018,Amenazados,Unthinkable,"['Drama', 'Suspense']",['English'],"['Samuel L. Jackson', 'Carrie-Anne Moss', 'Michael Sheen', 'Stephen Root', 'Lora Kojovic', 'Martin Donovan', 'Gil Bellows', 'Vincent Laresca', 'Brandon Routh', 'Joshua Harto']",False,97,2010-06-14,Ya en cines,['US'],6.747,1128,0,15000000,-15000000,38199
4019,La heredera de la mafia,Mafia Mamma,"['Comedia', 'Crimen', 'Acción']","['English', 'Italian']","['Toni Collette', 'Monica Bellucci', 'Sophia Nomvete', 'Alessandro Bressanello', 'Eduardo Scarpetta', 'Tommy Rodger', 'Giulio Maria Corso', 'Francesco Mastroianni', 'Alfonso Perugini', 'Giuseppe Zeno']",False,101,2023-04-13,Ya en cines,['US'],6.116,219,3900000,41000000,-37100000,809787
4020,Accident Man: De vacaciones,Accident Man: Hitman's Holiday,"['Acción', 'Comedia', 'Crimen']","['Spanish', 'English']","['Scott Adkins', 'Ray Stevenson', 'Perry Benson', 'Sarah Chang', 'Andy Long Nguyen', 'Beau Fowler', 'George Fouracres', 'Peter Lee Thomas', 'Zara Phythian', 'Faisal Mohammed']",True,96,2022-10-14,Ya en cines,['GB'],6.486,143,0,0,0,879444
4021,Oppenheimer: el dilema de la bomba atómica,To End All War: Oppenheimer & the Atomic Bomb,"['Documental', 'Historia']",['English'],"['J. Robert Oppenheimer', 'Ellen Bradbury Reid', 'Christopher Nolan', 'Jon Else', 'Kai Bird', 'Bill Nye', 'Richard Rhodes', 'Mareena Robinson Snowden', 'Alan B. Carr', 'Gregg Herken']",False,88,2023-07-09,Ya en cines,['US'],7.832,197,0,0,0,1149947
4022,El valiente Despereaux,The Tale of Despereaux,"['Aventura', 'Animación', 'Familia']",['English'],"['Matthew Broderick', 'Dustin Hoffman', 'Emma Watson', 'Tracey Ullman', 'Kevin Kline', 'Sigourney Weaver', 'William H. Macy', 'Stanley Tucci', 'Ciarán Hinds', 'Robbie Coltrane']",False,93,2008-12-18,Ya en cines,"['US', 'GB']",6.088,874,87000000,60000000,27000000,10199
4023,El Capitán,Der Hauptmann,"['Bélica', 'Drama', 'Historia']",['German'],"['Max Hubacher', 'Milan Peschel', 'Frederick Lau', 'Alexander Fehling', 'Britta Hammelstein', 'Waldemar Kobus', 'Sebastian Rudolph', 'Marko Dyrlich', 'Alexander Hörbe', 'Sascha Alexander Geršak']",False,118,2018-02-02,Ya en cines,['DE'],7.193,415,0,0,0,475094
4024,One Piece: Aventura en Nevlandia,ONE PIECE 〜アドベンチャー オブ ネブランディア〜,"['Acción', 'Animación', 'Aventura', 'Comedia', 'Fantasía']",['Japanese'],"['Mayumi Tanaka', 'Kazuya Nakai', 'Akemi Okamura', 'Kappei Yamaguchi', 'Hiroaki Hirata', 'Ikue Otani', 'Yuriko Yamaguchi', 'Kazuki Yao', 'Cho', 'Bin Shimada']",False,106,2015-12-20,Ya en cines,['JP'],7.8,191,0,0,0,373879
4025,Cielo rojo,Red Sky,"['Acción', 'Suspense']",['English'],"['Mario Van Peebles', 'Cam Gigandet', 'Rachael Leigh Cook', 'Bill Pullman', 'Brian Krause', 'Shane West', 'Jason Gray-Stanford', 'Kyle T. Heffner', 'Jason-Shane Scott', 'Randy Arrington']",False,100,2014-03-12,Ya en cines,['US'],4.5,60,0,25000000,-25000000,242166
4026,Revenge (Venganza),Revenge,"['Suspense', 'Romance', 'Drama']","['Spanish', 'English']","['Kevin Costner', 'Anthony Quinn', 'Madeleine Stowe', 'Miguel Ferrer', 'Tomas Milian', 'Joaquín Martínez', 'James Gammon', 'Jesse Corti', 'Sally Kirkland', 'Luis de Icaza', 'Kevin Costner', 'Anthony Quinn', 'Madeleine Stowe', 'Miguel Ferrer', 'Tomas Milian', 'Joaquín Martínez', 'James Gammon', 'Jesse Corti', 'Sally Kirkland', 'Luis de Icaza']",False,123,1990-02-16,Ya en cines,"['MX', 'US']",6.518,419,15645616,0,15645616,14249
4027,Despierto,Awake,"['Suspense', 'Crimen', 'Misterio']","['Japanese', 'English']","['Hayden Christensen', 'Jessica Alba', 'Terrence Howard', 'Lena Olin', 'Christopher McDonald', 'Sam Robards', 'Arliss Howard', 'Fisher Stevens', 'Georgina Chapman', 'David Harbour']",False,84,2007-11-28,Ya en cines,['US'],6.511,1320,14373825,86000000,-71626175,13483
4028,Razas de noche,Nightbreed,"['Terror', 'Fantasía', 'Acción']",['English'],"['Craig Sheffer', 'Anne Bobby', 'David Cronenberg', 'Charles Haid', 'Hugh Quarshie', 'Hugh Ross', 'Doug Bradley', 'Catherine Chevalier', 'Malcolm Smith', 'Bob Sessions', 'Craig Sheffer', 'Anne Bobby', 'David Cronenberg', 'Charles Haid', 'Hugh Quarshie', 'Hugh Ross', 'Doug Bradley', 'Catherine Chevalier', 'Malcolm Smith', 'Bob Sessions']",False,120,1990-02-16,Ya en cines,['US'],6.361,440,8862354,11000000,-2137646,20481
4029,La recluta Benjamin,Private Benjamin,['Comedia'],['English'],"['Goldie Hawn', 'Eileen Brennan', 'Armand Assante', 'Robert Webber', 'Sam Wanamaker', 'Barbara Barrie', 'Mary Kay Place', 'Harry Dean Stanton', 'Albert Brooks', 'Alan Oppenheimer']",False,105,1980-10-06,Ya en cines,['US'],5.9,356,69800000,15000000,54800000,10765
4030,American Gigolo,American Gigolo,"['Crimen', 'Drama', 'Misterio']","['German', 'Swedish', 'English', 'French']","['Richard Gere', 'Lauren Hutton', 'Hector Elizondo', 'Nina van Pallandt', 'Bill Duke', 'Brian Davies', 'K Callan', 'Tom Stewart', 'Patricia Carr', 'David Cryer']",False,117,1980-02-08,Ya en cines,['US'],6.117,597,52700000,5000000,47700000,2768
4031,Un amor sin fin,Endless,"['Romance', 'Drama', 'Fantasía']",['English'],"['Alexandra Shipp', 'Nicholas Hamilton', 'DeRon Horton', 'Famke Janssen', 'Ian Tracey', 'Catherine Lough Haggquist', 'Zoë Belkin', 'Eddie Ramos', 'Patrick Gilmore', 'Aaron Pearl']",False,95,2020-04-09,Ya en cines,['US'],6.8,205,439418,0,439418,470610
4032,Falsa identidad,Domestic Disturbance,"['Suspense', 'Crimen', 'Misterio']",['English'],"['John Travolta', ""Matt O'Leary"", 'Vince Vaughn', 'Teri Polo', 'Ruben Santiago-Hudson', 'Steve Buscemi', 'Susan Floyd', 'Angelica Page', 'James Lashly', 'Rebecca Tilney']",False,92,2001-10-28,Ya en cines,['US'],5.769,400,54300000,75000000,-20700000,11456
4033,Matón: sangre de su sangre,Bruiser,['Drama'],['English'],"['Jalyn Hall', 'Trevante Rhodes', 'Shamier Anderson', 'Shinelle Azoroh', 'Frank Oakley III', 'Jonah Bishop-Pirrone', 'Sarah Bock', 'Kiah Alexandria Clingman', 'Moses Jones', 'Gavin Munn']",False,101,2022-12-02,Ya en cines,['US'],6.5,24,0,0,0,1014566
4034,"LaRoy, Texas","LaRoy, Texas","['Crimen', 'Comedia', 'Suspense']",['English'],"['John Magaro', 'Steve Zahn', 'Galadriel Stineman', 'Matthew Del Negro', 'Bob Clendenin', 'Brad Leland', 'Dylan Baker', 'Megan Stevenson', 'Emily Pendergast', 'Alex Knight']",False,110,2024-04-12,Ya en cines,"['US', 'FR']",7.117,47,0,0,0,1001783
4035,Luces rojas,Red Lights,['Suspense'],['English'],"['Sigourney Weaver', 'Robert De Niro', 'Cillian Murphy', 'Elizabeth Olsen', 'Toby Jones', 'Joely Richardson', 'Karen David', 'Craig Roberts', 'Burn Gorman', 'Gina Bramhill']",False,119,2012-03-02,Ya en cines,['ES'],6.185,1199,13551174,14000000,-448826,75638
4036,Persiguiendo a Betty,Nurse Betty,"['Comedia', 'Crimen', 'Suspense']","['Spanish', 'English']","['Morgan Freeman', 'Renée Zellweger', 'Chris Rock', 'Greg Kinnear', 'Aaron Eckhart', 'Tia Texada', 'Crispin Glover', 'Pruitt Taylor Vince', 'Allison Janney', 'Kathleen Wilhoite']",False,108,2000-08-30,Ya en cines,['US'],5.966,372,0,24000000,-24000000,10480
4037,En honor a la verdad,Courage Under Fire,"['Drama', 'Suspense', 'Misterio', 'Bélica']",['English'],"['Denzel Washington', 'Meg Ryan', 'Lou Diamond Phillips', 'Matt Damon', 'Michael Moriarty', 'Michole Briana White', 'Bronson Pinchot', 'Amy Hathaway', 'Diane Baker', 'Seth Gilliam']",False,116,1996-07-04,Ya en cines,['US'],6.5,872,100900000,46000000,54900000,10684
4038,Re-Animator,Re-Animator,"['Ciencia ficción', 'Comedia', 'Terror']",['English'],"['Jeffrey Combs', 'Bruce Abbott', 'Barbara Crampton', 'David Gale', 'Robert Sampson', 'Carolyn Purdy-Gordon', 'Peter Kent', 'Ian Patrick Williams', 'Bunny Summers', 'Al Berry']",True,90,1985-10-18,Ya en cines,['US'],7.053,1382,2023414,900000,1123414,1694
4039,El blues de Beale Street,If Beale Street Could Talk,"['Romance', 'Drama']",['English'],"['KiKi Layne', 'Stephan James', 'Regina King', 'Teyonah Parris', 'Colman Domingo', 'Ethan Barrett', 'Milanni Mines', 'Ebony Obsidian', 'Dominique Thorne', 'Michael Beach']",False,117,2018-12-14,Ya en cines,['US'],6.947,1087,20572691,12000000,8572691,465914
4040,El arma del engaño,Operation Mincemeat,"['Bélica', 'Historia', 'Drama']","['Spanish', 'German', 'English']","['Colin Firth', 'Matthew Macfadyen', 'Kelly Macdonald', 'Penelope Wilton', 'Johnny Flynn', 'Jason Isaacs', 'Mark Gatiss', 'Hattie Morahan', 'Paul Ritter', 'Simon Russell Beale']",False,128,2022-04-01,Ya en cines,"['US', 'GB']",6.524,622,0,0,0,661231
4041,La gran enfermedad del amor,The Big Sick,"['Comedia', 'Drama', 'Romance']","['English', 'Urdu']","['Kumail Nanjiani', 'Zoe Kazan', 'Holly Hunter', 'Ray Romano', 'Anupam Kher', 'Zenobia Shroff', 'Adeel Akhtar', 'Bo Burnham', 'Aidy Bryant', 'Kurt Braunohler']",False,119,2017-03-30,Ya en cines,['US'],7.344,2337,56303596,5000000,51303596,416477
4042,El capitán Zoom y los pequeños grandes héroes,Zoom,"['Familia', 'Comedia', 'Aventura', 'Acción', 'Ciencia ficción']",['English'],"['Tim Allen', 'Courteney Cox', 'Chevy Chase', 'Spencer Breslin', 'Kevin Zegers', 'Kate Mara', 'Michael Cassidy', 'Ryan Whitney Newman', 'Rip Torn', 'Cornelia Guest']",False,83,2006-08-11,Ya en cines,['US'],5.3,578,12506188,75600000,-63093812,14113
4043,El amante ideal,Dream Lover,"['Drama', 'Misterio', 'Suspense']",['English'],"['James Spader', 'Mädchen Amick', 'Fredric Lehne', 'Bess Armstrong', 'Larry Miller', 'Kathleen York', 'Kate Williamson', 'Tom Lillard', 'William Shockley', 'Carl Sundstrom']",False,103,1993-10-24,Ya en cines,['US'],5.9,75,0,0,0,18190
4044,Barely Lethal,Barely Lethal,"['Aventura', 'Comedia', 'Acción', 'Romance']",['English'],"['Hailee Steinfeld', 'Sophie Turner', 'Jessica Alba', 'Samuel L. Jackson', 'Dove Cameron', 'Thomas Mann', 'Gabriel Basso', 'Emma Holzer', 'Rob Huebel', 'Jaime King', 'Hailee Steinfeld', 'Sophie Turner', 'Jessica Alba', 'Samuel L. Jackson', 'Dove Cameron', 'Thomas Mann', 'Gabriel Basso', 'Emma Holzer', 'Rob Huebel', 'Jaime King']",False,96,2015-04-23,Ya en cines,['US'],5.736,1013,933847,15000000,-14066153,248574
4045,Taxi 2,Taxi 2,"['Acción', 'Comedia']","['German', 'French', 'Japanese']","['Samy Naceri', 'Frédéric Diefenthal', 'Marion Cotillard', 'Emma Wiklund', 'Bernard Farcy', 'Jean-Christophe Bouvet', 'Frédérique Tirmont', 'Marc Faure', 'Haruhiko Hirata', 'Tsuyu Shimizu', 'Samy Naceri', 'Frédéric Diefenthal', 'Marion Cotillard', 'Emma Wiklund', 'Bernard Farcy', 'Jean-Christophe Bouvet', 'Frédérique Tirmont', 'Marc Faure', 'Haruhiko Hirata', 'Tsuyu Shimizu']",True,82,2000-03-25,Ya en cines,['FR'],6.244,1667,64400000,10500000,53900000,2332
4046,Parking 2,P2,"['Terror', 'Suspense']",['English'],"['Rachel Nichols', 'Wes Bentley', 'Simon Reynolds', 'Philip Akin', 'Miranda Edwards', 'Paul Sun-Hyung Lee', 'Grace Lynn Kung', 'Philip Williams', 'Arnold Pinnock', 'Bathsheba Garnett', 'Rachel Nichols', 'Wes Bentley', 'Simon Reynolds', 'Philip Akin', 'Miranda Edwards', 'Paul Sun-Hyung Lee', 'Grace Lynn Kung', 'Philip Williams', 'Arnold Pinnock', 'Bathsheba Garnett']",False,98,2007-11-09,Ya en cines,['US'],6.211,793,7766240,3500000,4266240,13474
4047,Después del sexo,After Sex,"['Comedia', 'Romance', 'Drama']",['English'],"['Marc Blucas', 'Jose Pablo Cantillo', 'Emmanuelle Chriqui', 'James DeBello', 'Noel Fisher', 'Dave Franco', 'Mila Kunis', 'Taryn Manning', 'Natalie Elizabeth Marston', ""Jeanette O'Connor""]",False,78,2007-09-26,Ya en cines,['US'],5.6,228,0,825000,-825000,17097
4048,Camino al paraíso,Paradise Road,"['Bélica', 'Drama', 'Historia']","['Dutch', 'Malay', 'Japanese', 'English']","['Glenn Close', 'Frances McDormand', 'Pauline Collins', 'Cate Blanchett', 'Julianna Margulies', 'Jennifer Ehle', 'Wendy Hughes', 'Johanna ter Steege', 'Elizabeth Spriggs', 'Pamela Rabe']",False,122,1997-02-11,Ya en cines,"['AU', 'US']",6.506,81,2007100,16000000,-13992900,77223
4049,High School Musical 2,High School Musical 2,"['Comedia', 'Drama', 'Familia', 'Música', 'Romance', 'Película de TV']",['English'],"['Zac Efron', 'Vanessa Hudgens', 'Ashley Tisdale', 'Lucas Grabeel', 'Corbin Bleu', 'Olesya Rulin', 'Chris Warren', 'Monique Coleman', 'Ryne Sanborn', 'Kaycee Stroh', 'Zac Efron', 'Vanessa Hudgens', 'Ashley Tisdale', 'Lucas Grabeel', 'Corbin Bleu', 'Olesya Rulin', 'Chris Warren', 'Monique Coleman', 'Ryne Sanborn', 'Kaycee Stroh']",True,108,2007-08-17,Ya en cines,['US'],6.5,3620,0,7000000,-7000000,13649
4050,Vampiresas 1933,Gold Diggers of 1933,"['Comedia', 'Drama']",['English'],"['Joan Blondell', 'Aline MacMahon', 'Ruby Keeler', 'Dick Powell', 'Warren William', 'Guy Kibbee', 'Ned Sparks', 'Ginger Rogers', 'Etta Moten', 'Charles C. Wilson']",False,97,1933-05-27,Ya en cines,['US'],7.1,135,3200000,433000,2767000,31511
4051,Mejor... solteras,How to Be Single,"['Comedia', 'Romance']",['English'],"['Dakota Johnson', 'Rebel Wilson', 'Leslie Mann', 'Damon Wayans Jr.', 'Anders Holm', 'Alison Brie', 'Nicholas Braun', 'Jake Lacy', 'Jason Mantzoukas', 'Colin Jost']",False,110,2016-02-08,Ya en cines,['US'],6.255,3123,112343513,38000000,74343513,259694
4052,Días difíciles,最後まで行く,"['Suspense', 'Crimen', 'Acción', 'Drama']",['Japanese'],"['Junichi Okada', 'Go Ayano', 'Ryoko Hirosue', 'Hayato Isomura', 'Tetta Sugimoto', 'Taro Suruga', 'Akira Emoto', 'Mario Kuroba', 'Ryusuke Komakine', 'Takashi Yamanaka', 'Junichi Okada', 'Go Ayano', 'Ryoko Hirosue', 'Hayato Isomura', 'Tetta Sugimoto', 'Taro Suruga', 'Akira Emoto', 'Mario Kuroba', 'Ryusuke Komakine', 'Takashi Yamanaka']",True,118,2023-05-19,Ya en cines,['JP'],6.5,51,0,0,0,995206
4053,La humanidad en peligro,Them!,"['Ciencia ficción', 'Terror']",['English'],"['James Whitmore', 'James Arness', 'Joan Weldon', 'Edmund Gwenn', 'Onslow Stevens', 'Sean McClory', 'Sandy Descher', 'Chris Drake', 'Don Shelton', 'Fess Parker']",False,94,1954-06-16,Ya en cines,['US'],6.827,392,0,23000000,-23000000,11071
4054,Sound of Metal,Sound of Metal,"['Drama', 'Música']","['French', 'English']","['Riz Ahmed', 'Olivia Cooke', 'Paul Raci', 'Lauren Ridloff', 'Mathieu Amalric', 'Domenico Toledo', 'Chelsea Lee', 'Shaheem Sanchez', 'Chris Perfetti', 'Bill Thorpe', 'Riz Ahmed', 'Olivia Cooke', 'Paul Raci', 'Lauren Ridloff', 'Mathieu Amalric', 'Domenico Toledo', 'Chelsea Lee', 'Shaheem Sanchez', 'Chris Perfetti', 'Bill Thorpe']",False,120,2020-11-20,Ya en cines,['US'],7.734,2413,516520,0,516520,502033
4055,Willard,Willard,"['Terror', 'Drama', 'Suspense']",['English'],"['Crispin Glover', 'R. Lee Ermey', 'Laura Harring', 'Jackie Burroughs', 'Ashlyn Gere', 'Laara Sadiq', 'William S. Taylor', 'Ty Olsson', 'Gus Lynch', 'David Parker']",False,105,2003-03-14,Ya en cines,['US'],6.094,294,8564586,22000000,-13435414,10929
4056,Expediente 64: Los casos del Departamento Q,Journal 64,"['Crimen', 'Suspense', 'Misterio', 'Drama']","['Arabic', 'Danish', 'Italian', 'Spanish']","['Nikolaj Lie Kaas', 'Fares Fares', 'Johanne Louise Schmidt', 'Søren Pilmark', 'Fanny Leander Bornedal', 'Clara Rosager', 'Luise Skov', 'Amanda Radeljak', 'Anders Hove', 'Nicolas Bro', 'Nikolaj Lie Kaas', 'Fares Fares', 'Johanne Louise Schmidt', 'Søren Pilmark', 'Fanny Leander Bornedal', 'Clara Rosager', 'Luise Skov', 'Amanda Radeljak', 'Anders Hove', 'Nicolas Bro']",True,118,2018-10-04,Ya en cines,['DK'],7.175,460,470000,6000000,-5530000,479226
4057,Jack El Destripador La Historia No Contada,Ripper Untold,['Terror'],['English'],"['Jonathan Hansler', 'Phil Molloy', 'Dawn Butler', 'Chris Bell', 'Sylvia Robson', 'Barry Shannon', 'Jacob Anderton', 'Shady Murphy', 'Marcus Langford', 'Leah Valentine']",True,85,2021-06-28,Ya en cines,['GB'],6.1,132,0,0,0,820511
4058,Cicatrices del alma,Cicatrices,['Drama'],['Spanish'],"['Nora Salinas', 'Rodrigo Abed', 'Bryan Rangel', 'Joana Brito', 'Marta Aura']",True,105,2005-09-16,Ya en cines,['MX'],7.3,95,0,0,0,74078
4059,Outlander,Outlander,"['Ciencia ficción', 'Acción']",['English'],"['Jim Caviezel', 'Sophia Myles', 'Jack Huston', 'Ron Perlman', 'John Hurt', 'Cliff Saunders', 'Patrick Stevenson', 'Aidan Devine', 'Bailey Maughan', 'Petra Prazak', 'Jim Caviezel', 'Sophia Myles', 'Jack Huston', 'Ron Perlman', 'John Hurt', 'Cliff Saunders', 'Patrick Stevenson', 'Aidan Devine', 'Bailey Maughan', 'Petra Prazak']",False,115,2008-04-24,Ya en cines,['US'],6.431,1201,7033683,50000000,-42966317,10529
4060,Caza al terrorista,The Assignment,"['Suspense', 'Acción', 'Crimen']",['English'],"['Aidan Quinn', 'Donald Sutherland', 'Ben Kingsley', 'Claudia Ferri', 'Céline Bonnier', 'Vlasta Vrana', 'Liliana Głąbczyńska', 'Von Flores', 'Gregory Hlady', 'Gabriel Marian Oseciuc']",False,119,1997-09-28,Ya en cines,"['CA', 'US']",6.327,136,0,0,0,18355
4061,OVNI: No estamos solos,UFO,"['Ciencia ficción', 'Acción', 'Suspense']",['English'],"['Gillian Anderson', 'Ella Purnell', 'David Strathairn', 'Brian ""Wolfman Black"" Bowman', 'Alex Sharp', 'Katie Eichler', 'Benjamin Beatty', 'Ming Wang', 'Derek Polen', 'John E. Brownlee']",False,88,2018-09-04,Ya en cines,['US'],6.914,420,0,0,0,426865
4062,Cuentos de Tokio,東京物語,['Drama'],"['English', 'Japanese']","['Chishū Ryū', 'Chieko Higashiyama', 'Setsuko Hara', 'Haruko Sugimura', 'Sō Yamamura', 'Kuniko Miyake', 'Kyōko Kagawa', 'Eijirō Tōno', 'Nobuo Nakamura', 'Shirō Ōsaka']",False,139,1953-11-03,Ya en cines,['JP'],8.163,995,0,0,0,18148
4063,Sentencia de muerte,Death Sentence,"['Acción', 'Crimen', 'Drama', 'Suspense']",['English'],"['Kevin Bacon', 'Garrett Hedlund', 'Kelly Preston', 'Jordan Garrett', 'John Goodman', 'Aisha Tyler', 'Stuart Lafferty', ""Matt O'Leary"", 'Edi Gathegi', 'Hector Atreyu Ruiz']",False,105,2007-08-31,Ya en cines,['US'],6.7,1080,17000000,20000000,-3000000,11835
4064,"Arthur, el soltero de oro",Arthur,"['Comedia', 'Drama', 'Romance']",['English'],"['Dudley Moore', 'Liza Minnelli', 'John Gielgud', 'Geraldine Fitzgerald', 'Jill Eikenberry', 'Stephen Elliott', 'Ted Ross', 'Barney Martin', 'Thomas Barbour', 'Anne DeSalvo']",True,97,1981-07-17,Ya en cines,['US'],6.508,395,95461682,7000000,88461682,13665
4065,Plan de vuelo: Desaparecida,Flightplan,"['Suspense', 'Drama', 'Misterio']","['Arabic', 'German', 'English', 'French', 'Italian', 'Japanese']","['Jodie Foster', 'Peter Sarsgaard', 'Erika Christensen', 'Kate Beahan', 'Greta Scacchi', 'Judith Scott', 'Sean Bean', 'Michael Irby', 'Brent Sexton', 'Marlene Lawston']",False,98,2005-09-22,Ya en cines,['US'],6.449,2506,223387299,55000000,168387299,9315
